datetime,active_flt_2h,new_flt_h,real_pax_checkin_adj,tot_pax,real_pax_passport,real_pax_seguridad,new_pax_passport,tot_capacity,tot_capacity_h,pax_momentum,pax_momentum_sec,pax_roll_mean_3h,pax_roll_mean_6h,Group_Ryanair_h,pax_momentum_pas,Group_easy_h,Mean_OCC,Group_wizz_h,OCC_Ryanair,OCC_Easy,EU_flt_h,OCC_wizz,INT_flt_h,other_companies,NAC_flt_h,Group_Ryanair,Ontime_flt,Delayed_flt,Group_easy,Group_wizz,EU_flt,INT_flt,NAC_flt,midweek,weekend,v_morning,v_evening,v_night,temperatura,lluvia,v_viento,estado_clima,festivo,pax_roll_sec_6h,pax_roll_mean_12h,lag_1,lag_2,lag_3,lag_6,lag_24
2025-12-05 17:00:00,23,15.0,1037.76,2838.0,530.325,1986.4302845528455,574.0,4365,2935.0,371.0,664.0,827.0,937.0,7.0,211.0,2.0,0.964782608695652,2.0,0.98,0.96,12.0,0.9566666666666667,3.0,5,0.0,11,15,8,4,3,17,6,0,0,23,0,23,0,13.2,0.0,9.3,2.0,0,1646.0,1064.0,666.3233333333333,778.0849999999999,751.61,1075.33,797.0133333333333
2025-12-05 18:00:00,33,18.0,1956.2566666666667,3390.0,870.4817073170732,3155.096544715447,915.0,6453,3518.0,918.0,1169.0,1220.0,1072.0,8.0,340.0,2.0,0.9639393939393939,3.0,0.9806666666666668,0.97,12.0,0.9659999999999999,5.0,9,1.0,15,20,13,4,5,24,8,1,0,33,0,15,18,12.1,0.0,9.3,2.0,0,1870.0,1185.0,1037.76,666.3233333333333,778.0849999999999,1145.0333333333333,1143.6366666666665
2025-12-05 19:00:00,36,18.0,2020.3283333333331,3401.0,1114.0658536585365,3202.649593495935,1653.0,7044,3526.0,64.0,48.0,1671.0,1202.0,10.0,244.0,3.0,0.9627777777777777,4.0,0.9783333333333333,0.9559999999999998,7.0,0.9600000000000001,9.0,6,2.0,18,21,15,5,7,19,14,3,0,36,0,0,36,11.3,0.0,9.3,2.0,0,2078.0,1271.0,1956.2566666666667,1037.76,666.3233333333333,1244.4916666666666,766.8133333333333
2025-12-05 20:00:00,23,5.0,1662.9316666666666,1047.0,973.0243902439024,2181.8632113821136,400.0,4620,1094.0,-357.0,-1021.0,1880.0,1354.0,1.0,-141.0,1.0,0.9634782608695652,3.0,0.9745454545454545,0.95,2.0,0.9542857142857143,2.0,1,1.0,11,13,10,4,7,9,11,3,0,23,0,0,23,10.6,0.0,9.3,2.0,0,2198.0,1239.0,2020.3283333333331,1956.2566666666667,1037.76,751.61,258.145
2025-12-05 21:00:00,6,1.0,481.13666666666666,187.0,347.1329268292683,716.9638211382114,187.0,1283,189.0,-1182.0,-1465.0,1388.0,1304.0,1.0,-626.0,0.0,0.9633333333333333,0.0,0.975,0.96,0.0,0.9566666666666667,1.0,0,0.0,2,3,3,1,3,2,3,1,0,6,0,0,6,10.2,0.0,9.3,2.0,0,2094.0,1162.0,1662.9316666666666,2020.3283333333331,1956.2566666666667,778.0849999999999,546.495
2025-12-05 22:00:00,1,0.0,43.633333333333326,0.0,51.795121951219514,96.5658536585366,0.0,189,0.0,-438.0,-620.0,729.0,1200.0,0.0,-295.0,0.0,0.99,0.0,0.99,,0.0,,0.0,0,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,10.0,0.0,9.3,2.0,0,1890.0,1072.0,481.13666666666666,1662.9316666666666,2020.3283333333331,666.3233333333333,544.11
2025-12-06 04:00:00,7,7.0,281.30999999999995,1256.0,61.425000000000004,665.425,189.0,1298,1298.0,238.0,569.0,269.0,1074.0,6.0,10.0,1.0,0.9671428571428571,0.0,0.9700000000000001,0.95,5.0,,1.0,0,1.0,6,5,2,1,0,5,1,1,0,7,7,0,0,9.6,0.0,11.1,2.0,0,1670.0,1006.0,43.633333333333326,481.13666666666666,1662.9316666666666,1037.76,923.2316666666667
2025-12-06 05:00:00,8,1.0,464.96999999999997,151.0,126.2548780487805,601.5676829268293,0.0,1454,156.0,184.0,-64.0,263.0,826.0,0.0,65.0,1.0,0.9675,0.0,0.9700000000000001,0.96,1.0,,0.0,0,0.0,6,6,2,2,0,6,1,1,0,8,8,0,0,9.6,0.0,11.1,2.0,0,1244.0,949.0,281.30999999999995,43.633333333333326,481.13666666666666,1956.2566666666667,1306.6216666666667
2025-12-06 06:00:00,6,5.0,225.82333333333332,890.0,174.99512195121952,700.5882113821139,160.0,1086,930.0,-239.0,99.0,324.0,527.0,4.0,49.0,0.0,0.96,0.0,0.9675,0.97,3.0,,1.0,1,1.0,4,5,1,1,0,4,1,1,0,6,6,0,0,11.7,0.0,13.0,2.0,0,827.0,864.0,464.96999999999997,281.30999999999995,43.633333333333326,2020.3283333333331,1417.3533333333332
2025-12-06 07:00:00,19,14.0,997.3583333333332,2728.0,489.6810975609756,2101.984756097561,475.0,3763,2833.0,772.0,1401.0,563.0,416.0,7.0,315.0,0.0,0.96,6.0,0.970909090909091,,9.0,0.9633333333333333,3.0,2,2.0,11,15,4,0,6,12,4,3,0,19,19,0,0,11.7,0.0,11.1,2.0,0,814.0,885.0,225.82333333333332,464.96999999999997,281.30999999999995,1662.9316666666666,827.6566666666666
2025-12-06 08:00:00,30,16.0,1749.2383333333332,3061.0,851.3920731707317,2828.923780487805,1374.0,6040,3207.0,752.0,727.0,991.0,627.0,6.0,362.0,4.0,0.9573333333333333,3.0,0.9615384615384616,0.9625,8.0,0.9622222222222222,8.0,4,0.0,13,25,5,4,9,17,11,2,0,30,30,0,0,12.1,0.0,13.0,2.0,0,1166.0,966.0,997.3583333333332,225.82333333333332,464.96999999999997,481.13666666666666,180.08666666666664
2025-12-06 09:00:00,21,5.0,1375.6399999999999,873.0,877.2743902439024,1677.4678861788618,496.0,4111,904.0,-374.0,-1151.0,1374.0,849.0,3.0,26.0,1.0,0.9571428571428572,0.0,0.9566666666666666,0.96,2.0,0.96,3.0,4,0.0,9,18,3,5,3,10,11,0,0,21,21,0,0,12.8,0.0,14.8,2.0,0,1429.0,1025.0,1749.2383333333332,997.3583333333332,225.82333333333332,43.633333333333326,315.45
2025-12-06 10:00:00,14,9.0,678.6266666666667,1713.0,589.7262195121951,1341.3040650406504,567.0,2680,1776.0,-697.0,-336.0,1268.0,915.0,5.0,-288.0,1.0,0.9657142857142856,1.0,0.97375,0.96,5.0,0.95,3.0,3,1.0,8,13,1,2,1,7,6,1,0,14,5,9,0,14.4,0.0,13.0,2.0,0,1542.0,995.0,1375.6399999999999,1749.2383333333332,997.3583333333332,281.30999999999995,565.0833333333333
2025-12-06 11:00:00,18,9.0,1141.6366666666665,1643.0,678.365243902439,1755.8963414634147,752.0,3511,1735.0,463.0,415.0,1065.0,1028.0,4.0,89.0,2.0,0.9572222222222222,1.0,0.9677777777777776,0.9633333333333333,4.0,0.96,4.0,4,1.0,9,16,2,3,2,9,7,2,0,18,0,18,0,15.9,0.0,11.1,2.0,0,1734.0,927.0,678.6266666666667,1375.6399999999999,1749.2383333333332,464.96999999999997,501.2033333333333
2025-12-06 12:00:00,19,10.0,937.9066666666666,1773.0,524.1621951219512,1454.4193089430894,513.0,3592,1857.0,-204.0,-301.0,919.0,1147.0,7.0,-154.0,0.0,0.9526315789473683,0.0,0.9736363636363637,0.96,6.0,0.97,3.0,5,1.0,11,17,2,2,1,10,7,2,0,19,0,19,0,17.2,0.0,11.1,2.0,0,1860.0,837.0,1141.6366666666665,678.6266666666667,1375.6399999999999,225.82333333333332,992.5466666666666
2025-12-06 13:00:00,11,1.0,723.91,189.0,291.98841463414635,956.8382113821139,189.0,2046,189.0,-214.0,-498.0,934.0,1101.0,1.0,-232.0,0.0,0.9600000000000001,0.0,0.98375,,0.0,,1.0,3,0.0,8,10,1,0,0,6,4,1,0,11,0,11,0,17.9,0.0,11.1,2.0,0,1669.0,758.0,937.9066666666666,1141.6366666666665,678.6266666666667,997.3583333333332,2048.74
2025-12-06 14:00:00,7,6.0,310.82666666666665,1121.0,316.8646341463415,791.9973577235772,335.0,1372,1183.0,-413.0,-165.0,658.0,861.0,5.0,25.0,0.0,0.9542857142857143,1.0,0.9516666666666668,,4.0,0.97,2.0,0,0.0,6,5,2,0,1,4,3,0,0,7,0,7,0,18.2,0.0,11.1,2.0,0,1330.0,744.0,723.91,937.9066666666666,1141.6366666666665,1749.2383333333332,1401.3483333333334
2025-12-06 15:00:00,15,9.0,761.7766666666666,1629.0,500.6292682926829,1264.9373983739838,706.0,2932,1749.0,451.0,473.0,599.0,759.0,7.0,184.0,1.0,0.9380000000000001,1.0,0.9316666666666666,0.97,4.0,0.96,4.0,0,1.0,12,12,3,1,2,8,6,1,0,15,0,15,0,18.0,0.0,11.1,2.0,0,1261.0,804.0,310.82666666666665,723.91,937.9066666666666,1375.6399999999999,1122.8083333333332
2025-12-06 16:00:00,16,7.0,1019.6833333333333,1304.0,534.7310975609756,1546.8884146341463,367.0,3105,1356.0,258.0,282.0,697.0,816.0,3.0,34.0,1.0,0.945,1.0,0.9399999999999998,0.96,5.0,0.95,2.0,2,0.0,10,13,3,2,2,9,6,1,0,16,0,16,0,17.4,0.0,9.3,2.0,0,1295.0,866.0,761.7766666666666,310.82666666666665,723.91,678.6266666666667,1075.33
2025-12-06 17:00:00,17,10.0,896.9566666666666,1815.0,372.1658536585366,1505.8107723577236,307.0,3292,1936.0,-123.0,-41.0,893.0,775.0,4.0,-163.0,0.0,0.9464705882352941,2.0,0.9299999999999999,0.95,8.0,0.9633333333333333,2.0,6,0.0,7,13,4,1,3,13,4,0,0,17,0,17,0,16.3,0.0,7.4,2.0,0,1253.0,902.0,1019.6833333333333,761.7766666666666,310.82666666666665,1141.6366666666665,1145.0333333333333
2025-12-06 18:00:00,21,11.0,1053.6866666666667,2105.0,268.3298780487805,1719.274593495935,453.0,4157,2221.0,157.0,213.0,990.0,794.0,7.0,-104.0,1.0,0.9419047619047619,1.0,0.9236363636363637,0.95,7.0,0.9700000000000001,2.0,6,2.0,11,15,6,1,3,15,4,2,0,21,0,10,11,13.1,0.0,7.4,2.0,0,1298.0,971.0,896.9566666666666,1019.6833333333333,761.7766666666666,937.9066666666666,1244.4916666666666
2025-12-06 19:00:00,17,6.0,1066.0,1181.0,355.30121951219513,1726.0384146341464,189.0,3437,1216.0,12.0,7.0,1006.0,851.0,3.0,87.0,0.0,0.956470588235294,3.0,0.9560000000000001,0.95,5.0,0.9575,1.0,2,0.0,10,11,6,1,4,12,3,2,0,17,0,0,17,13.0,0.0,7.4,2.0,0,1426.0,976.0,1053.6866666666667,896.9566666666666,1019.6833333333333,723.91,751.61
2025-12-06 20:00:00,9,3.0,757.6833333333333,557.0,335.54329268292685,1058.1231707317072,383.0,1809,593.0,-308.0,-668.0,959.0,926.0,1.0,-20.0,0.0,0.9622222222222222,1.0,0.975,,1.0,0.9524999999999999,2.0,1,0.0,4,6,3,0,4,6,3,0,0,9,0,0,9,12.8,0.0,9.3,2.0,0,1470.0,894.0,1066.0,1053.6866666666667,896.9566666666666,310.82666666666665,778.0849999999999
2025-12-06 21:00:00,3,0.0,149.26666666666665,0.0,101.44512195121952,205.16463414634146,0.0,593,0.0,-608.0,-853.0,658.0,824.0,0.0,-234.0,0.0,0.94,0.0,0.92,,0.0,0.95,0.0,1,0.0,1,3,0,0,1,1,2,0,0,3,0,0,3,12.5,0.0,11.1,2.0,0,1294.0,791.0,757.6833333333333,1066.0,1053.6866666666667,761.7766666666666,666.3233333333333
2025-12-07 04:00:00,8,8.0,335.96999999999997,1404.0,160.15,765.2,189.0,1487,1487.0,187.0,560.0,414.0,710.0,7.0,59.0,1.0,0.9450000000000001,0.0,0.9442857142857142,0.95,7.0,,1.0,0,0.0,7,7,1,1,0,7,1,0,0,8,8,0,0,10.0,0.0,14.8,2.0,0,1163.0,763.0,149.26666666666665,757.6833333333333,1066.0,1019.6833333333333,1037.76
2025-12-07 05:00:00,14,6.0,703.6766666666666,917.0,265.92926829268293,924.4804878048781,401.0,2555,1068.0,368.0,159.0,396.0,678.0,3.0,106.0,2.0,0.9107142857142857,0.0,0.891,0.9566666666666667,2.0,,3.0,1,1.0,10,13,1,3,0,9,4,1,0,14,14,0,0,10.0,0.0,14.8,2.0,0,1066.0,726.0,335.96999999999997,149.26666666666665,757.6833333333333,896.9566666666666,1956.2566666666667
2025-12-07 06:00:00,11,5.0,521.4833333333333,810.0,181.1798780487805,1030.5235772357723,0.0,1929,861.0,-182.0,106.0,520.0,589.0,1.0,-85.0,3.0,0.9,0.0,0.7975,0.958,4.0,,0.0,2,1.0,4,10,1,5,0,6,3,2,0,11,11,0,0,12.4,0.0,14.8,2.0,0,952.0,692.0,703.6766666666666,335.96999999999997,149.26666666666665,1053.6866666666667,2020.3283333333331
2025-12-07 07:00:00,22,17.0,837.4516666666666,3134.0,363.64085365853657,1956.4077235772359,414.0,4349,3488.0,316.0,926.0,688.0,551.0,10.0,182.0,1.0,0.9054545454545454,5.0,0.8518181818181819,0.96,13.0,0.962,2.0,2,2.0,11,19,3,4,5,17,2,3,0,22,22,0,0,12.4,0.0,14.8,2.0,0,990.0,701.0,521.4833333333333,703.6766666666666,335.96999999999997,1066.0,1662.9316666666666
2025-12-07 08:00:00,30,13.0,2020.1783333333333,2436.0,735.2890243902439,2858.3552845528457,1012.0,6010,2522.0,1183.0,902.0,1126.0,761.0,8.0,372.0,1.0,0.9256666666666666,3.0,0.9022222222222224,0.97,7.0,0.9612499999999999,6.0,2,0.0,18,25,5,2,8,20,8,2,0,30,30,0,0,12.6,0.0,14.8,2.0,0,1290.0,844.0,837.4516666666666,521.4833333333333,703.6766666666666,757.6833333333333,481.13666666666666
2025-12-07 09:00:00,21,8.0,1146.8216666666667,1324.0,610.7914634146341,1763.315243902439,354.0,3918,1396.0,-873.0,-1095.0,1335.0,928.0,2.0,-124.0,2.0,0.9585714285714285,0.0,0.969,0.9633333333333333,5.0,0.96,2.0,5,1.0,10,16,5,3,3,12,8,1,0,21,21,0,0,13.4,0.0,14.8,2.0,0,1550.0,876.0,2020.1783333333333,837.4516666666666,521.4833333333333,149.26666666666665,43.633333333333326
2025-12-07 10:00:00,17,9.0,815.7116666666666,1617.0,485.2420731707317,1446.8162601626016,605.0,3154,1758.0,-331.0,-316.0,1328.0,1008.0,7.0,-126.0,0.0,0.9317647058823529,0.0,0.9222222222222223,0.96,4.0,,3.0,6,2.0,9,15,2,2,0,9,5,3,0,17,8,9,0,14.6,0.0,13.0,2.0,0,1663.0,859.0,1146.8216666666667,2020.1783333333333,837.4516666666666,335.96999999999997,281.30999999999995
2025-12-07 11:00:00,18,9.0,1019.3299999999999,1636.0,527.4621951219513,1802.3341463414633,509.0,3449,1691.0,204.0,356.0,994.0,1060.0,4.0,42.0,2.0,0.9433333333333334,1.0,0.9354545454545455,0.96,5.0,0.97,3.0,4,1.0,11,15,3,2,1,9,6,3,0,18,0,18,0,16.3,0.0,13.0,2.0,0,1810.0,869.0,815.7116666666666,1146.8216666666667,2020.1783333333333,703.6766666666666,464.96999999999997
2025-12-07 12:00:00,21,12.0,1100.0816666666667,2016.0,506.8646341463415,1868.7951219512195,549.0,3828,2137.0,81.0,66.0,978.0,1157.0,4.0,-21.0,2.0,0.9542857142857143,0.0,0.94625,0.96,8.0,0.97,3.0,8,1.0,8,18,3,4,1,13,6,2,0,21,0,21,0,17.6,0.0,13.0,2.0,0,1949.0,873.0,1019.3299999999999,815.7116666666666,1146.8216666666667,521.4833333333333,225.82333333333332
2025-12-07 13:00:00,20,8.0,1067.935,1457.0,269.9359756097561,1631.914837398374,165.0,3680,1543.0,-32.0,-237.0,1062.0,1195.0,4.0,-237.0,1.0,0.9445,1.0,0.91875,0.9633333333333333,7.0,0.97,1.0,8,0.0,8,20,0,3,1,15,4,1,0,20,0,20,0,18.6,0.0,14.8,2.0,0,1895.0,873.0,1100.0816666666667,1019.3299999999999,815.7116666666666,837.4516666666666,997.3583333333332
2025-12-07 14:00:00,13,5.0,687.47,871.0,313.2256097560976,1169.4965447154473,351.0,2455,912.0,-380.0,-462.0,952.0,973.0,4.0,43.0,1.0,0.9492307692307692,0.0,0.93875,0.97,3.0,0.97,2.0,2,0.0,8,13,0,2,1,10,3,0,0,13,0,13,0,18.7,0.0,16.7,2.0,0,1614.0,867.0,1067.935,1100.0816666666667,1019.3299999999999,2020.1783333333333,1749.2383333333332
2025-12-07 15:00:00,12,7.0,723.12,1243.0,436.7396341463415,1094.4506097560975,354.0,2195,1283.0,36.0,-75.0,826.0,902.0,5.0,124.0,0.0,0.9633333333333334,0.0,0.9655555555555555,0.97,4.0,,2.0,2,1.0,9,11,1,1,0,7,4,1,0,12,0,12,0,18.4,0.0,14.8,2.0,0,1502.0,915.0,687.47,1067.935,1100.0816666666667,1146.8216666666667,1375.6399999999999
2025-12-07 16:00:00,20,13.0,798.5799999999999,2237.0,391.8993902439025,1699.583536585366,547.0,3652,2369.0,75.0,605.0,736.0,899.0,5.0,-45.0,3.0,0.953,2.0,0.954,0.9499999999999998,8.0,0.95,3.0,5,2.0,10,17,3,3,2,12,5,3,0,20,0,20,0,17.8,0.0,13.0,2.0,0,1544.0,953.0,723.12,687.47,1067.935,815.7116666666666,678.6266666666667
2025-12-07 17:00:00,26,13.0,1432.0533333333333,2467.0,767.6335365853658,2324.939024390244,1122.0,4932,2563.0,633.0,625.0,985.0,968.0,5.0,376.0,3.0,0.9538461538461539,4.0,0.9480000000000001,0.9599999999999999,7.0,0.9566666666666667,6.0,4,0.0,10,21,5,6,6,15,9,2,0,26,0,26,0,16.5,0.0,9.3,2.0,0,1632.0,1014.0,798.5799999999999,723.12,687.47,1019.3299999999999,1141.6366666666665
2025-12-07 18:00:00,31,18.0,1555.4299999999998,3401.0,894.3701219512195,2659.5266260162603,746.0,6132,3569.0,123.0,335.0,1262.0,1044.0,5.0,127.0,2.0,0.9561290322580646,4.0,0.9630000000000001,0.97,13.0,0.96,4.0,8,1.0,10,23,8,5,8,20,10,1,0,31,0,13,18,15.5,0.0,9.3,2.0,0,1763.0,1100.0,1432.0533333333333,798.5799999999999,723.12,1100.0816666666667,937.9066666666666
2025-12-07 19:00:00,32,14.0,2093.353333333333,2645.0,850.8658536585366,2980.0459349593493,901.0,6330,2761.0,538.0,321.0,1694.0,1215.0,4.0,-44.0,2.0,0.954375,5.0,0.9655555555555555,0.9600000000000001,8.0,0.9577777777777777,5.0,10,1.0,9,26,6,4,9,21,9,2,0,32,0,0,32,14.5,0.0,9.3,1.0,0,1988.0,1205.0,1555.4299999999998,1432.0533333333333,798.5799999999999,1067.935,723.91
2025-12-07 20:00:00,17,3.0,1149.4533333333334,636.0,531.184756097561,1618.4439024390244,218.0,3419,658.0,-944.0,-1362.0,1599.0,1292.0,1.0,-320.0,0.0,0.9605882352941175,2.0,0.976,0.95,2.0,0.9557142857142857,1.0,3,0.0,5,16,1,2,7,10,6,1,0,17,0,0,17,13.5,0.0,11.1,1.0,0,2063.0,1132.0,2093.353333333333,1555.4299999999998,1432.0533333333333,687.47,310.82666666666665
2025-12-07 21:00:00,4,1.0,423.82,181.0,238.17134146341465,608.1119918699187,181.0,847,189.0,-726.0,-1010.0,1222.0,1242.0,1.0,-293.0,0.0,0.9675,0.0,0.98,,0.0,0.955,1.0,0,0.0,2,4,0,0,2,2,2,0,0,4,0,0,4,13.1,0.0,11.1,1.0,0,1982.0,1072.0,1149.4533333333334,2093.353333333333,1555.4299999999998,723.12,761.7766666666666
2025-12-07 22:00:00,1,0.0,50.67999999999999,0.0,59.07439024390244,122.28414634146343,0.0,189,0.0,-373.0,-486.0,541.0,1117.0,0.0,-179.0,0.0,0.96,0.0,0.96,,0.0,,0.0,0,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,12.6,0.0,13.0,1.0,0,1719.0,1008.0,423.82,1149.4533333333334,2093.353333333333,798.5799999999999,1019.6833333333333
