datetime,index,active_flt_2h,tot_pax,real_pax_seguridad,pax_momentum_sec,Group_Ryanair,Ontime_flt,Delayed_flt,EU_flt,INT_flt,NAC_flt,temperatura,v_viento,estado_clima,pax_roll_sec_6h,no_vuelos,weekday_num,is_weekend,is_weekday,h,is_morning,is_evening,is_night,festivo,Visp_fest
2025-12-07 01:00:00,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,11.1,2.0,0.0,1,6,1,0,1,0,0,1,0,0
2025-12-07 02:00:00,478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,11.1,2.0,0.0,1,6,1,0,2,0,0,1,0,0
2025-12-07 03:00:00,479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,11.1,2.0,0.0,1,6,1,0,3,0,0,1,0,0
2025-12-07 04:00:00,480,8.0,1404.0,765.2,560.0,7.0,7.0,1.0,7.0,1.0,0.0,10.0,14.8,2.0,1163.0,0,6,1,0,4,1,0,0,0,1
2025-12-07 05:00:00,481,14.0,917.0,924.480487804878,159.0,10.0,13.0,1.0,9.0,4.0,1.0,10.0,14.8,2.0,1066.0,0,6,1,0,5,1,0,0,0,1
2025-12-07 06:00:00,482,11.0,810.0,1030.5235772357723,106.0,4.0,10.0,1.0,6.0,3.0,2.0,12.4,14.8,2.0,952.0,0,6,1,0,6,1,0,0,0,1
2025-12-07 07:00:00,483,22.0,3134.0,1956.407723577236,926.0,11.0,19.0,3.0,17.0,2.0,3.0,12.4,14.8,2.0,990.0,0,6,1,0,7,1,0,0,0,1
2025-12-07 08:00:00,484,30.0,2436.0,2858.3552845528457,902.0,18.0,25.0,5.0,20.0,8.0,2.0,12.6,14.8,2.0,1290.0,0,6,1,0,8,1,0,0,0,1
2025-12-07 09:00:00,485,21.0,1324.0,1763.315243902439,-1095.0,10.0,16.0,5.0,12.0,8.0,1.0,13.4,14.8,2.0,1550.0,0,6,1,0,9,1,0,0,0,1
2025-12-07 10:00:00,486,17.0,1617.0,1446.8162601626016,-316.0,9.0,15.0,2.0,9.0,5.0,3.0,14.6,13.0,2.0,1663.0,0,6,1,0,10,1,0,0,0,1
2025-12-07 11:00:00,487,18.0,1636.0,1802.3341463414636,356.0,11.0,15.0,3.0,9.0,6.0,3.0,16.3,13.0,2.0,1810.0,0,6,1,0,11,1,0,0,0,1
2025-12-07 12:00:00,488,21.0,2016.0,1868.7951219512197,66.0,8.0,18.0,3.0,13.0,6.0,2.0,17.6,13.0,2.0,1949.0,0,6,1,0,12,0,1,0,0,1
2025-12-07 13:00:00,489,20.0,1457.0,1631.914837398374,-237.0,8.0,20.0,0.0,15.0,4.0,1.0,18.6,14.8,2.0,1895.0,0,6,1,0,13,0,1,0,0,1
2025-12-07 14:00:00,490,13.0,871.0,1169.4965447154473,-462.0,8.0,13.0,0.0,10.0,3.0,0.0,18.7,16.7,2.0,1614.0,0,6,1,0,14,0,1,0,0,1
2025-12-07 15:00:00,491,12.0,1243.0,1094.4506097560975,-75.0,9.0,11.0,1.0,7.0,4.0,1.0,18.4,14.8,2.0,1502.0,0,6,1,0,15,0,1,0,0,1
2025-12-07 16:00:00,492,20.0,2237.0,1699.583536585366,605.0,10.0,17.0,3.0,12.0,5.0,3.0,17.8,13.0,2.0,1544.0,0,6,1,0,16,0,1,0,0,1
2025-12-07 17:00:00,493,26.0,2467.0,2324.939024390244,625.0,10.0,21.0,5.0,15.0,9.0,2.0,16.5,9.3,2.0,1632.0,0,6,1,0,17,0,1,0,0,1
2025-12-07 18:00:00,494,31.0,3401.0,2659.5266260162603,335.0,10.0,23.0,8.0,20.0,10.0,1.0,15.5,9.3,2.0,1763.0,0,6,1,0,18,0,1,0,0,1
2025-12-07 19:00:00,495,32.0,2645.0,2980.0459349593493,321.0,9.0,26.0,6.0,21.0,9.0,2.0,14.5,9.3,1.0,1988.0,0,6,1,0,19,0,0,1,0,1
2025-12-07 20:00:00,496,17.0,636.0,1618.4439024390244,-1362.0,5.0,16.0,1.0,10.0,6.0,1.0,13.5,11.1,1.0,2063.0,0,6,1,0,20,0,0,1,0,1
2025-12-07 21:00:00,497,4.0,181.0,608.1119918699187,-1010.0,2.0,4.0,0.0,2.0,2.0,0.0,13.1,11.1,1.0,1982.0,0,6,1,0,21,0,0,1,0,1
2025-12-07 22:00:00,498,1.0,0.0,122.28414634146344,-486.0,1.0,1.0,0.0,0.0,1.0,0.0,12.6,13.0,1.0,1719.0,0,6,1,0,22,0,0,1,0,1
